#Radio	Excentricidad
30.3369	0.153934
13.3581	0.529254
63.9168	0.112299
100.448	0.0557166
103.071	0.117553
25.2865	0.0329513
32.0711	0.0691742
63.5965	0.0668991
65.7109	0.047385
6.5743	0.174162
31.7511	0.125576
74.2543	0.039105
16.7468	0.117812
58.8223	0.249171
94.2419	0.0548953
62.7909	0.102899
57.9361	0.102246
66.5224	0.0666184
44.4972	0.101387
88.1353	0.101762
48.7021	0.0434683
18.4511	0.132146
17.1428	0.167541
79.514	0.110018
71.1202	0.0309582
85.6489	0.119396
87.4412	0.257612
62.6282	0.0368085
44.0231	0.121662
62.6921	0.0511568
97.5032	0.198151
65.5884	0.0835247
38.6689	0.355763
34.3458	0.130994
99.2466	0.0164885
53.6623	0.0867583
102.944	0.0527357
53.8533	0.0953659
102.804	0.00514517
30.1152	0.146248
86.1966	0.070779
33.1878	0.192718
12.9007	0.119808
27.9175	0.109438
79.1352	0.106856
102.336	0.17837
8.58996	0.0830743
94.1716	0.0524554
70.4566	0.0865518
30.3016	0.0714365
66.6219	0.0321732
103.209	0.122014
11.3426	0.256782
9.69435	0.502961
44.9634	0.0770661
93.2461	0.037418
88.1833	0.0993598
8.77493	0.149581
73.727	0.150803
34.2004	0.172619
18.0276	0.145962
45.099	0.134536
104.11	0.0426856
84.2379	0.0289566
26.4277	0.187969
38.1327	0.0705301
90.4971	0.0502645
14.138	0.491813
22.5892	0.103285
58.2407	0.15466
88.3321	0.110908
79.3993	0.0493682
28.5099	0.0975712
1.3921	0.0976816
36.3592	0.054451
101.778	0.0496839
14.4072	0.263531
80.3179	0.104936
17.2536	0.0951562
61.1906	0.056343
18.7456	0.189569
56.2589	0.0588269
87.2878	0.1044
25.6441	0.0315158
32.5812	0.0741979
81.9781	0.106047
69.0878	0.0487186
8.35262	0.348069
88.3477	0.0624599
100.099	0.0476192
74.4638	0.0703707
75.7296	0.189484
79.4365	0.0637596
45.8172	0.0513388
46.5073	0.104008
99.1339	0.102679
30.6328	0.158985
103.662	0.0617263
90.8556	0.183183
34.2628	0.0444088
42.3521	0.18247
48.694	0.0552908
41.4065	0.00760454
60.8117	0.0724791
49.5319	0.127711
54.418	0.0775976
42.0492	0.0479015
62.9224	0.0320892
102.38	0.0960962
12.1097	0.0738816
88.6106	0.0524413
71.3576	0.136603
38.7107	0.249181
56.3033	0.166066
45.9915	0.0219899
64.2675	0.106303
74.6026	0.142688
86.624	0.105323
44.2484	0.0328354
26.0244	0.0920702
51.8605	0.047133
70.6122	0.0481776
24.1881	0.363372
78.9662	0.0550424
46.8153	0.284781
66.8158	0.268311
19.9329	0.416647
89.3642	0.0497124
103.789	0.0877287
57.2899	0.0418454
66.124	0.118892
102.843	0.0356004
20.9598	0.209383
48.9899	0.074244
39.2624	0.176192
91.1047	0.0814459
28.8029	0.132921
66.0961	0.0728157
52.2463	0.0946625
26.0133	0.0725178
79.6158	0.0529181
78.5092	0.153386
37.5331	0.150398
37.9017	0.0893626
82.4586	0.0605609
38.6722	0.0457076
20.4632	0.152571
13.7527	0.20041
72.321	0.0275106
103.639	0.0919854
80.2749	0.133333
102.779	0.0296238
61.6949	0.0288368
53.3841	0.0633336
51.5527	0.0996343
13.8155	0.32598
35.8383	0.109056
65.3937	0.210293
81.0932	0.0953703
23.2209	0.095489
79.7579	0.0524773
89.4181	0.0422809
47.7089	0.0509483
99.3219	0.052324
61.2152	0.0225788
27.782	0.0300101
33.8513	0.202495
97.7275	0.163252
20.7287	0.082574
28.2119	0.169752
15.5054	0.0545381
80.8799	0.146547
47.111	0.0420816
50.1936	0.168455
41.5101	0.125375
15.6441	0.519593
66.6797	0.0549157
76.7203	0.110828
59.2954	0.138292
88.8462	0.0192695
102.997	0.0459865
43.2397	0.0899696
72.9702	0.112398
23.9849	0.126052
41.2807	0.0814286
77.1274	0.0593926
17.7399	0.0695956
94.676	0.0670062
9.8986	0.355632
21.6857	0.0659808
36.6524	0.120659
29.0311	0.248039
13.1523	0.0544766
99.6696	0.0414546
29.3664	0.0839345
11.6643	0.192828
56.8878	0.0719775
23.6082	0.244981
80.4309	0.316091
78.0907	0.0384559
36.1367	0.0883614
18.6073	0.110941
102.926	0.0666635
67.942	0.15418
6.91702	0.138357
70.2935	0.0728495
48.9445	0.0896586
10.0271	0.290989
88.0118	0.109155
46.039	0.137824
37.6373	0.309935
8.39049	0.236158
87.3356	0.101675
82.8897	0.0558619
53.9089	0.0638221
60.6582	0.0221983
26.9067	0.091131
71.1706	0.0710329
72.9493	0.114669
50.8108	0.0610861
38.6729	0.0524174
59.3334	0.0607849
68.8424	0.231029
43.9203	0.263367
68.8998	0.091868
69.7081	0.101706
45.935	0.105641
60.9059	0.061024
104.899	0.0358067
17.5999	0.0360527
45.43	0.085388
74.4028	0.0585349
79.8354	0.0521003
35.2861	0.112941
28.6825	0.07715
88.9837	0.0448211
64.4746	0.0391088
38.1243	0.063337
24.9107	0.230155
104.383	0.143654
67.7301	0.0978132
15.5192	0.0212649
75.6403	0.0643566
13.3011	0.557457
3.87387	0.113263
65.4995	0.120171
57.7014	0.102101
50.9019	0.14014
28.9417	0.127504
99.8157	0.15707
78.2554	0.125288
11.3484	0.322363
59.9553	0.075857
90.2225	0.0920835
65.1744	0.014234
58.088	0.132248
104.169	0.0338189
55.8245	0.0834295
59.557	0.0764389
63.7262	0.0248414
11.6602	0.0503476
33.9928	0.0970643
44.258	0.210594
78.8138	0.0315437
98.17	0.0718531
97.2906	0.0556437
30.0228	0.125485
68.7045	0.149261
88.7608	0.056577
67.7901	0.0526631
36.6206	0.0342317
6.94824	0.278163
50.3756	0.137788
89.9722	0.0511686
25.3647	0.215252
87.4935	0.0896816
66.3729	0.0953848
88.6278	0.0440066
86.4802	0.10307
103.399	0.0470009
62.5481	0.10278
72.6607	0.0436898
16.1054	0.173552
60.8904	0.084877
33.5999	0.160602
89.0459	0.0528187
44.787	0.0313505
39.4565	0.104821
100.732	0.0471396
53.6298	0.103871
5.36944	0.255019
15.7324	0.079776
76.756	0.0767455
60.7661	0.0590757
42.0388	0.197501
89.7815	0.081856
56.4371	0.0636717
64.9492	0.0765033
80.909	0.126028
14.8033	0.0981122
80.2454	0.17281
6.1886	0.362679
67.7594	0.139287
63.0043	0.0993588
89.1019	0.0815203
50.7853	0.147353
54.955	0.165018
103.025	0.061346
88.2949	0.0448007
17.6733	0.125215
88.954	0.115919
15.454	0.242721
38.9507	0.0781121
59.1139	0.0405179
46.3478	0.0197964
70.4341	0.0336972
10.8751	0.492483
6.67754	0.223485
67.1353	0.121468
78.4631	0.0759025
59.5633	0.0135972
31.9628	0.242325
19.301	0.226097
64.4963	0.0332009
62.4687	0.071133
11.776	0.102616
103.664	0.128849
39.1401	0.0549058
90.1488	0.266002
101.935	0.0488452
100.332	0.0155674
40.4017	0.186497
25.2369	0.0908376
52.6696	0.0998894
65.6215	0.0311461
88.5307	0.0718759
46.0032	0.0842942
2.51254	0.104183
16.8659	0.550185
80.3604	0.0341665
102.233	0.0707726
27.2758	0.0473472
23.8472	0.252347
23.2772	0.119227
32.3009	0.215642
27.6851	0.00903496
82.256	0.0519468
17.7223	0.06386
90.0662	0.111204
51.6526	0.116502
96.5755	0.185472
39.191	0.0840893
44.7925	0.110965
21.7143	0.0939848
30.9055	0.114743
72.4671	0.0215849
75.1312	0.17221
16.3551	0.138583
105.904	0.0763216
80.2277	0.0411568
35.2073	0.0967192
4.70743	0.357095
21.5706	0.238726
13.0746	0.639185
89.6726	0.105976
5.43534	0.328297
80.1522	0.0178936
69.5536	0.0258222
34.628	0.193444
101.328	0.046489
70.5068	0.146018
62.9135	0.110637
33.5088	0.113558
59.7208	0.0792305
13.9622	0.386843
73.2031	0.148654
18.8514	0.110104
43.7684	0.073149
28.7074	0.109834
31.9791	0.230081
55.9054	0.0368064
49.9372	0.196562
9.32661	0.0186677
19.1261	0.0871956
101.025	0.0381468
81.5994	0.104608
25.1332	0.169828
40.1208	0.0945038
27.7897	0.102825
89.9576	0.0595833
62.3369	0.0484212
83.7031	0.114084
20.353	0.393331
19.0159	0.0703484
29.5291	0.125033
22.3363	0.0658475
7.16148	0.122504
72.3785	0.13201
75.2949	0.0803353
57.1737	0.136859
14.3108	0.388648
30.1904	0.0856499
88.5299	0.239826
37.8973	0.107291
58.3903	0.148534
33.6332	0.211887
28.7274	0.184589
90.4436	0.0485308
4.93185	0.182585
57.9613	0.0773908
82.1176	0.100384
50.4766	0.0987986
103.328	0.15243
57.7116	0.0412689
13.7611	0.149436
92.4386	0.107976
71.229	0.0869809
57.527	0.0941274
34.3499	0.0923467
95.0506	0.0549465
27.6213	0.268138
65.2633	0.0544954
70.1307	0.136107
101.734	0.0322372
23.2112	0.157309
51.4202	0.112138
89.596	0.0913415
18.5329	0.0966987
95.3614	0.0529287
103.046	0.0279381
62.2914	0.0261807
19.4041	0.351548
3.52683	0.565448
33.6911	0.0820343
58.518	0.201414
89.9874	0.096457
70.6191	0.0245163
56.7371	0.25223
39.5481	0.047276
68.666	0.0710239
47.3829	0.00879933
104.913	0.0427158
87.1947	0.0695124
53.5316	0.134648
48.1438	0.11316
31.0549	0.0787345
22.2771	0.0504145
17.4086	0.189217
36.7215	0.10806
92.4511	0.0336597
99.7908	0.0633183
32.6356	0.0315376
57.0315	0.0824626
100.873	0.0420351
8.09042	0.139166
89.4023	0.0533086
40.2713	0.274276
25.6665	0.0683593
13.0418	0.205371
64.5186	0.0264281
101.862	0.0690676
25.1304	0.0602616
90.3926	0.0759545
91.9108	0.0489742
36.0719	0.162257
100.119	0.0755374
22.2069	0.239452
23.4858	0.0644795
79.5131	0.00861854
83.9894	0.0849835
19.3743	0.0691566
7.19568	0.204139
93.7898	0.0578487
75.065	0.0430656
104.023	0.0477292
25.3427	0.0325391
101.118	0.0526683
14.6961	0.0312466
41.9702	0.11307
58.2449	0.257523
9.70085	0.47615
63.04	0.154466
71.7552	0.0482509
87.6605	0.0440811
99.9132	0.0937908
12.1729	0.0991314
65.6637	0.096275
99.6028	0.110869


111.378	0.0251414
6.50658	0.303714
92.2175	0.10402
15.9704	0.123935
84.0024	0.117531
35.7831	0.0678727
34.3323	0.160211
48.6721	0.125721
10.2461	0.104871
97.4913	0.0737521
56.4946	0.0389252
62.0768	0.112549
30.5089	0.159096
13.2129	0.520902
63.4718	0.114665
109.417	0.0477572
99.5767	0.11651
28.7782	0.065355
38.1056	0.104703
64.1348	0.195862
65.5416	0.0464554
11.0545	0.41778
31.1574	0.114158
70.3397	0.0244166
20.9186	0.172887
59.0529	0.24807
96.4212	0.0322904
59.8626	0.0259385
56.9515	0.100759
70.5646	0.0511206
44.8082	0.10332
87.3447	0.101477
47.6065	0.147082
19.7712	0.210145
13.5485	0.0612349
81.0114	0.111992
70.2792	0.0318268
84.893	0.119944
79.1865	0.240967
62.6873	0.0356417
41.6141	0.135121
62.6998	0.0557861
100.999	0.19815
63.4449	0.0744376
40.0568	0.360257
32.5383	0.12395
96.5206	0.0165838
51.7966	0.0821971
103.475	0.0520256
49.1047	0.0601818
93.1077	0.051406
23.4752	0.1107
95.2102	0.0781521
32.6808	0.19584
12.1649	0.0887765
29.7332	0.15706
80.2893	0.105705
93.5798	0.185221
8.7196	0.0990492
94.4838	0.052435
70.4295	0.0865803
31.0454	0.0769642
66.0966	0.0549744
99.5751	0.120496
14.1901	0.550932
8.24943	0.515786
43.6462	0.0489498
95.1305	0.0377711
85.6069	0.0992819
7.71919	0.250919
75.6457	0.146489
35.0549	0.169514
16.7591	0.0525963
41.2899	0.121787
97.7024	0.0381582
74.8493	0.0666886
28.0242	0.190733
38.6648	0.0841197
95.6669	0.0239115
5.3148	0.458298
21.9932	0.0965457
54.9314	0.143841
89.1361	0.104418
76.7942	0.0509416
23.6554	0.0193719
2.2054	0.423669
33.9884	0.112628
106.899	0.0427593
14.3022	0.268028
75.7948	0.0888112
11.2384	0.26982
61.672	0.0559639
19.5902	0.214643
56.5911	0.0615653
85.4045	0.102572
25.9367	0.0403093
34.4328	0.069619
82.5393	0.105717
69.2896	0.0515514
2.69445	0.57678
85.9877	0.0639531
93.811	0.0423475
67.9209	0.0684668
73.2605	0.199827
84.0376	0.0676868
52.0777	0.0233589
51.1477	0.0988943
111.303	0.106824
25.1625	0.10832
99.9211	0.0643082
87.4148	0.183496
33.688	0.0403909
35.8334	0.0175526
50.37	0.0747044
52.8221	0.062413
57.4588	0.0667103
52.6277	0.131072
57.3624	0.0972749
41.4691	0.0574849
62.9355	0.032096
103.765	0.0955594
12.7627	0.290447
87.1192	0.0340922
71.8939	0.1379
35.331	0.24765
55.1282	0.174421
43.697	0.0910558
64.5287	0.106755
69.1404	0.140405
90.7893	0.100265
41.2448	0.133744
25.4262	0.236778
54.314	0.0331038
70.2808	0.049949
22.791	0.267995
81.6691	0.0723297
46.6633	0.289135
65.9881	0.245237
17.9132	0.317374
92.1851	0.0513495
101.155	0.0894224
48.1215	0.0376166
65.4491	0.108817
95.1084	0.0356947
20.319	0.210832
50.2424	0.0463444
35.4773	0.168426
83.1232	0.0774251
25.3727	0.066673
65.8918	0.0726352
44.1709	0.0607634
21.6979	0.155464
79.446	0.0528234
79.8048	0.151297
34.5265	0.0649298
39.2101	0.0718494
83.8056	0.0603263
38.8527	0.0551614
22.4336	0.196071
14.2032	0.245323
73.0357	0.0559192
98.6306	0.0901408
75.3148	0.126244
98.0607	0.0803825
61.7095	0.0287349
45.0302	0.080764
49.8153	0.0850606
16.0057	0.644827
42.9176	0.180623
65.3354	0.212307
82.357	0.0951155
23.3135	0.0917236
73.2029	0.0910259
89.2612	0.0422558
49.4536	0.0458744
95.9737	0.0525628
61.2442	0.0278699
27.8967	0.0269913
33.5722	0.213064
94.1601	0.162026
21.1739	0.104371
25.7135	0.0605784
13.4807	0.140656
82.1931	0.147235
46.9631	0.0420949
55.6453	0.161853
43.3371	0.140276
13.4167	0.171767
65.9119	0.059106
73.9666	0.0897595
51.6763	0.0574564
86.5396	0.0147094
98.1751	0.0987066
53.6572	0.0806782
69.2302	0.103591
24.0509	0.130653
40.2452	0.0303424
76.3113	0.0580368
17.6331	0.0771191
94.8915	0.0587914
14.0101	0.115295
21.5525	0.0712489
38.7104	0.0898162
27.9604	0.160598
15.2913	0.072919
94.2841	0.0476894
34.0852	0.0310292
13.2052	0.0997601
50.7551	0.0321032
23.5895	0.240963
70.1227	0.297293
77.3941	0.0789505
38.6426	0.0759036
17.978	0.119642
93.3465	0.0378633
67.5797	0.172568
7.48224	0.0601749
70.271	0.0685805
42.4218	0.0871068
19.9195	0.28989
87.9918	0.109155
50.0102	0.128049
40.0509	0.317896
2.03023	0.610042
92.0857	0.100189
75.0733	0.0211444
49.6099	0.0825766
53.2679	0.0996223
26.9443	0.0915375
71.223	0.0711732
74.3905	0.113012
44.2703	0.0604767
42.607	0.0545888
55.8657	0.0871625
70.6067	0.231219
43.8978	0.270894
69.3153	0.108187
71.641	0.0742637
48.1001	0.164856
61.6274	0.0604036
97.9849	0.0420498
18.6293	0.0528424
51.1933	0.0690235
76.0187	0.0856711
80.4043	0.0537006
35.7759	0.120337
23.498	0.167658
89.8696	0.0459765
65.3042	0.0111585
37.4124	0.104202
16.0369	0.223785
99.0967	0.141841
68.2042	0.0934131
16.2944	0.0971143
73.2217	0.0640157
33.8275	0.890422
4.10489	0.0221854
65.6922	0.118591
54.4379	0.0527768
52.3415	0.138401
29.6058	0.117491
111.942	0.149808
82.8337	0.11191
24.4527	0.311532
55.2394	0.0256244
94.0188	0.0917943
62.7815	0.0461543
61.9193	0.104967
98.4257	0.0395941
53.3496	0.086647
59.6412	0.0812312
63.6329	0.0658288
12.23	0.0888356
35.5563	0.10642
44.1005	0.217023
78.3062	0.0354161
95.5957	0.0754188
95.4935	0.0559201
31.7422	0.126671
71.6315	0.145842
88.2397	0.0567912
68.2892	0.0528961
35.327	0.0176569
8.8416	0.160159
49.4644	0.137593
84.6625	0.0216322
26.1337	0.217217
94.3828	0.0857195
66.2009	0.090474
86.9007	0.0447469
95.2736	0.100816
99.0319	0.049418
62.2585	0.108023
78.2254	0.053266
16.1143	0.169468
60.2615	0.093922
33.0193	0.15937
96.2742	0.0521736
47.5653	0.0356797
52.768	0.110919
96.0117	0.0471919
53.9976	0.104348
1.76911	0.588307
14.8362	0.0582875
82.0929	0.0381837
57.8291	0.0619395
41.9189	0.190645
85.9293	0.0124129
55.6777	0.064701
65.6614	0.0806513
78.4218	0.123444
22.4688	0.385478
81.3481	0.173971
15.1543	0.523532
70.5419	0.139101
63.0747	0.102638
97.2878	0.080653
52.5413	0.145109
55.2084	0.170786
105.873	0.0554147
91.8976	0.0494418
17.3629	0.145041
90.2922	0.11654
24.5033	0.227233
39.6633	0.0719512
55.7196	0.0427867
51.0045	0.124191
74.597	0.0512541
8.07627	0.0762699
3.81718	0.31686
67.6145	0.125849
79.9457	0.0676491
59.9676	0.0396669
25.0613	0.114692
27.7397	0.210795
64.9589	0.00621642
62.5261	0.0712042
11.7699	0.0889733
103.45	0.128953
39.953	0.100633
101.426	0.265888
107.129	0.0438941
93.5859	0.0227699
40.9299	0.190558
22.7379	0.0576559
56.8046	0.115311
65.6466	0.0365702
95.5783	0.0711496
44.5293	0.132176
0.968706	0.571529
17.0536	0.573311
81.5204	0.0334992
105.958	0.0675499
29.9536	0.0879984
23.6395	0.246908
27.9457	0.189254
38.0089	0.234381
28.3794	0.0575944
84.9521	0.0479994
12.8748	0.310074
83.2325	0.0975321
51.4622	0.116264
100.532	0.184926
39.1908	0.0841609
53.2273	0.128121
21.9903	0.0855074
37.9655	0.103916
72.45	0.0215798
71.3649	0.157685
15.5099	0.178207
95.0713	0.0728605
88.6828	0.0459429
35.7299	0.0872482
2.35212	0.330027
21.136	0.234006
11.7342	0.467008
93.0524	0.106492
4.80117	0.324308
76.6313	0.0404812
69.0833	0.0379111
27.2026	0.1501
108.012	0.0357053
70.7331	0.14877
62.8338	0.186193
41.1402	0.164886
59.8344	0.0784536
16.3022	0.348517
69.4246	0.145515
16.443	0.150863
43.8114	0.0732223
36.7682	0.139391
32.009	0.204981
59.5771	0.037976
46.0251	0.196329
9.97625	0.185864
19.5223	0.360719
109.603	0.0275117
74.3312	0.0917305
17.6305	0.241841
37.5902	0.14752
28.4489	0.102067
89.653	0.0597504
67.5845	0.0987792
74.4252	0.124122
14.315	0.34435
13.9127	0.0563571
31.0293	0.143456
26.0701	0.0936145
8.07056	0.156502
70.4785	0.125056
75.6147	0.0802189
55.3608	0.120277
14.4936	0.404735
29.2917	0.0742104
99.2506	0.241439
30.2137	0.0906267
54.1094	0.144221
32.6118	0.200551
32.6897	0.137913
84.4582	0.0299587
4.19916	0.340305
53.9474	0.0679438
76.5286	0.112171
50.423	0.0984979
99.3517	0.153756
57.4779	0.0407493
18.5324	0.112229
82.0761	0.102195
70.8712	0.0873568
57.8824	0.0972685
36.6463	0.0955452
95.0686	0.0574168
34.6482	0.143168
65.5321	0.049776
65.8202	0.101192
107.333	0.00514166
17.3162	0.147788
55.5079	0.12321
86.5229	0.104192
19.1769	0.100867
95.5423	0.052869
95.2926	0.0282956
60.6323	0.0511284
20.0257	0.350765
11.233	0.384812
34.5343	0.0710309
59.9476	0.204696
88.7678	0.097365
68.7806	0.0487406
57.2479	0.250604
49.2801	0.0397424
74.6733	0.101977
49.1779	0.0751823
93.2629	0.042281
92.9159	0.0556111
50.7767	0.115292
46.3794	0.0711713
32.1935	0.0813619
22.0858	0.0679513
21.1359	0.166929
36.5535	0.105834
93.7952	0.0466112
99.326	0.0422648
35.3134	0.0334195
57.0598	0.0820178
109.022	0.0259633
7.7426	0.17859
84.8531	0.0266477
40.3001	0.280177
25.894	0.0694531
15.6171	0.256959
65.0683	0.0764945
108.717	0.0768069
22.8101	0.0799827
83.4964	0.0731887
96.2893	0.0457294
36.5332	0.153535
94.7444	0.0748365
24.1717	0.240586
23.2351	0.0663577
76.1456	0.0415199
83.185	0.0845627
19.7816	0.0555977
7.22395	0.188884
96.2794	0.061583
70.7988	0.038408
91.875	0.0529154
25.802	0.0332609
100.108	0.0527186
22.759	0.246441
41.612	0.120251
42.2574	0.28967
9.67924	0.46908
61.8483	0.159966
75.2998	0.0605309
96.2737	0.0414512
113.776	0.0935879
12.4908	0.105649
65.265	0.0933322
95.3152	0.114202


